Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
12/29/2021,Ages_50-64_yrs,57304934,23.5,23.5,50390494,90,79.2,24.1,24.1,41.2,28.1,24.7,29.9,20784476,3027293
12/29/2021,Ages_18-24_yrs,22100078,9.1,9.1,18317620,72.3,59.9,8.8,8.8,17.1,4.2,9,11,3124954,1119635
12/29/2021,US,243742321,,100,208790588,73.4,62.9,,100,36.2,,100,,73989123,10140586
12/29/2021,Ages_40-49_yrs,33856269,13.9,13.9,29442598,83,72.2,14.1,14.1,31.7,12.6,14.4,15.9,9325886,1613621
12/29/2021,Sex_Female,126219679,52.3,51.8,108793876,74.9,64.5,52.5,52.1,38,54.8,52.6,52.3,40501872,5290254
12/29/2021,Ages_<12yrs,7208915,3,3,4644317,14.9,9.6,2.2,2.2,0,0,0,0,0,0
12/29/2021,Sex_unknown,2189107,0.9,0.9,1505475,,,0.7,0.7,9.3,0.2,0.7,0.2,138731,19155
12/29/2021,Age_known,243733677,99.9,99.9,208788441,,,99.9,99.9,36.2,99.9,99.9,99.9,73989123,10140586
12/28/2021,Race_eth_Hispanic,36158928,20,14.9,31184913,56.7,48.9,19.3,15,26,12.2,19.3,16,7902369,1480358
12/28/2021,Ages_16-17_yrs,5692014,2.3,2.3,4923600,67.8,58.7,2.4,2.4,10,0.7,2.4,3.7,490912,376792
12/28/2021,Race_eth_NHAsian,11947488,6.6,4.9,10919166,62.9,57.5,6.8,5.2,48.2,7.8,6.6,10.4,5052836,960133
12/28/2021,Race_eth_unknown,62687252,34.7,25.8,47071829,,,29.2,22.6,17.3,12.3,29.4,11.4,8007993,1052589
12/28/2021,Race_eth_known,180617941,99.9,74.2,161481318,,,99.9,77.4,41.2,99.9,99.9,99.9,64992754,9223739
12/28/2021,Race_eth_NHNHOPI,565622,0.3,0.2,509504,60.9,54.9,0.3,0.2,28.4,0.2,0.3,0.3,140707,23657
12/28/2021,Age_known,243296587,99.9,99.9,208551082,,,99.9,99.9,35.8,99.9,99.9,99.9,73000747,10276328
12/28/2021,Race_eth_NHMultiracial,3618192,2,1.5,3554280,49.3,48.4,2.2,1.7,55,2.9,2.2,2.8,1870613,258812
12/28/2021,Sex_Female,126000224,52.3,51.8,108672035,74.8,64.5,52.5,52.1,37.6,54.9,52.6,52.1,39968147,5342368
